route_id,agency_id,route_short_name,route_long_name,route_desc,route_type
"713","162","500DE","JMMERL500D","Est. Merlo - Ombu - Lasalle: a Lasalle x Libertad - Est. Merlo",3
"714","162","500DF","JMMERL500D","Htal. de Malvinas - Villa Magdalena - Merlo Gomez x Pearson: a Est. Haedo - Vergara",3
"715","162","500DF","JMMERL500D","Htal. de Malvinas - Villa Magdalena - Merlo Gomez x Pearson: a Vergara - Est. Haedo",3
"717","162","500DG","JMMERL500D","Est. Merlo - Bº Nuevo - Merlo Gomez: a B° Nuevo - Est. Padua",3
"716","162","500DG","JMMERL500D","Est. Merlo - Bº Nuevo - Merlo Gomez: a Est. Padua - B° Nuevo",3
"718","162","500DH","JMMERL500D","Est. Padua - Bº Nuevo: a Est. Merlo - Pontevedra",3
"719","162","500DH","JMMERL500D","Est. Padua - Bº Nuevo: a Pontevedra - Est.Merlo",3
"720","162","500DI","JMMERL500D","Est. Padua - Pericon: a Est. Padua - Pericon",3
"721","162","500DI","JMMERL500D","Est. Padua - Pericon: a Pericon - Est. Padua",3
"722","162","500DJ","JMMERL500D","Est. Padua - El Ceibo - Merlo - Htal. Malvinas: a Est. Merlo - Merlo Gomez",3
"723","162","500DJ","JMMERL500D","Est. Padua - El Ceibo - Merlo - Htal. Malvinas: a Merlo Gomez - Est. Merlo",3
"725","162","500DK","JMMERL500D","Est. Merlo - Los Aromos - Petracchi - Helvecia: a Est. Morón - La Teja x Libertad",3
"724","162","500DK","JMMERL500D","Est. Merlo - Los Aromos - Petracchi - Helvecia: a La Teja x Libertad - Est. Morón",3
"726","162","500DL","JMMERL500D","Est. Merlo - El Cortijo: a Est. Padua - San Lorenzo",3
"727","162","500DL","JMMERL500D","Est. Merlo - El Cortijo: a San Lorenzo - Est. Padua",3
"728","162","500DM","JMMERL500D","Est. Merlo - Bº Luchetti: a Est. Padua - Pontevedra x Magdalena",3
"729","162","500DM","JMMERL500D","Est. Merlo - Bº Luchetti: a Pontevedra - Est. Padua x Magdalena",3
"730","162","500DN","JMMERL500D","Est. Padua - Bº Rivadavia - Merlo: a Est. Merlo - Est. Padua - Helvecia",3
"731","162","500DN","JMMERL500D","Est. Padua - Bº Rivadavia - Merlo: a Helvecia - Est. Padua - Est. Merlo",3
"732","162","500DO","JMMERL500D","Est. Padua - Cascallares: a Est. Padua - Mariano Acosta",3
"733","162","500DO","JMMERL500D","Est. Padua - Cascallares: a Mariano Acosta - Est. Padua",3
"819","54","634A","JMMORN634","Est. Merlo Gomez - Palomar: a Don Bosco",3
"818","54","634A","JMMORN634","Est. Merlo Gomez - Palomar: a Palomar",3
"820","54","634B","JMMORN634","Alessandri: a Alessandri",3
"821","54","634B","JMMORN634","Alessandri: a Morón",3
"822","54","634C","JMMORN634","Bº San Juan - Patagones y Don Bosco: a B° San Juan - Achaga - Morón",3
"823","54","634C","JMMORN634","Bº San Juan - Patagones y Don Bosco: a Don Bosco - Achaga - B° San Juan",3
"824","54","634D","JMMORN634","Palomar - Bº Gaona: a B° Gaona - IDA",3
"825","54","634D","JMMORN634","Palomar - Bº Gaona: a B° Gaona - VUELTA",3
"1377","74","635A","JMMORN635","Est. Morón - San Francisco: a Est. Morón",3
"1376","74","635A","JMMORN635","Est. Morón - San Francisco: a San Francisco",3
"2060","385","1A","JMPARA001","Barrio Policial-Toma Nueva: Barrio Policial",3
"2058","385","1A","JMPARA001","Barrio Policial-Toma Nueva: Toma Nueva",3
"2061","385","1B","JMPARA001","Barrio Policial-Toma Vieja: Barrio Policial",3
"2059","385","1B","JMPARA001","Barrio Policial-Toma Vieja: Toma Vieja",3
"2062","386","2","JMPARA002","Barrio Parque Mayor-Barrio Francisco Ramirez: Barrio Francisco Ramirez",3
"2063","386","2","JMPARA002","Barrio Parque Mayor-Barrio Francisco Ramirez: Barrio Parque Mayor",3
"2065","385","3","JMPARA003","Barrio Anacleto Medina-Escuela de Policía: Barrio Anacleto Medina",3
"2064","385","3","JMPARA003","Barrio Anacleto Medina-Escuela de Policía: Escuela de Policía",3
"2066","385","4","JMPARA004","San Benito-Casa de Gobierno: Casa de Gobierno",3
"2067","385","4","JMPARA004","San Benito-Casa de Gobierno: San Benito",3
"2072","385","5A","JMPARA005","Barrio 41 Viviendas-Barrio Bajada Grande: Barrio 41 Viviendas",3
"2068","385","5A","JMPARA005","Barrio 41 Viviendas-Barrio Bajada Grande: Barrio Bajada Grande",3
"2069","385","5B","JMPARA005","Club Belgrano-Bajada Grande: Bajada Grande",3
"2073","385","5B","JMPARA005","Club Belgrano-Bajada Grande: Club Belgrano",3
"2070","385","5C","JMPARA005","Barrio 41 Viviendas-Bajada Grande x Estrada: Bajada Grande",3
"2074","385","5C","JMPARA005","Barrio 41 Viviendas-Bajada Grande x Estrada: Barrio 41 Viviendas",3
"2071","385","5D","JMPARA005","Club Belgrano-Bajada Grande x Estrada: Bajada Grande",3
"2075","385","5D","JMPARA005","Club Belgrano-Bajada Grande x Estrada: Club Belgrano",3
"2077","385","6","JMPARA006","Oro Verde (por )-Paraná (Casa de Gobierno) x Los Jilgueros: Oro Verde",3
"2076","385","6","JMPARA006","Oro Verde (por )-Paraná (Casa de Gobierno) x Los Jilgueros: PARANÁ (Casa de Gobierno)",3
"2078","386","7","JMPARA007","B° ANACLETO MEDINA-Bº AATRA III: B° AATRA III",3
"2079","386","7","JMPARA007","B° ANACLETO MEDINA-Bº AATRA III: B° ANACLETO MEDINA",3
"2080","386","8","JMPARA008","Bº PARQUE MAYOR-ACEBAL: ACEBAL",3
"2081","386","8","JMPARA008","Bº PARQUE MAYOR-ACEBAL: B° PARQUE MAYOR",3
"2082","386","9","JMPARA009","DIVINA PROVIDENCIA-COLEGIO DON BOSCO: COLEGIO DON BOSCO",3
"2083","386","9","JMPARA009","DIVINA PROVIDENCIA-COLEGIO DON BOSCO: DIVINA PROVIDENCIA",3
"2085","385","10","JMPARA010","Bº EMPLEADOS DE COMERCIO-CASA DE GOBIERNO: B° EMPLEADOS DE COMERCIO",3
"2084","385","10","JMPARA010","Bº EMPLEADOS DE COMERCIO-CASA DE GOBIERNO: CASA DE GOBIERNO",3
"2086","385","11","JMPARA011","Bº SANTA LUCIA-: B° LA MILAGROSA",3
"2087","385","11","JMPARA011","Bº SANTA LUCIA-: B° SANTA LUCIA",3
"2089","385","12","JMPARA012","ORO VERDE-PARANÁ (Casa de Gobierno): ORO VERDE",3
"2088","385","12","JMPARA012","ORO VERDE-PARANÁ (Casa de Gobierno): PARANÁ (Casa de Gobierno)",3
"2092","386","14A","JMPARA014","AEROPUERTO-CASA DE GOBIERNO: AEROPUERTO",3
"2090","386","14A","JMPARA014","AEROPUERTO-CASA DE GOBIERNO: CASA DE GOBIERNO",3
"2093","386","14B","JMPARA014","AEROPUERTO-CASA DE GOBIERNO POR ALMAFUERTE: AEROPUERTO",3
"2091","386","14B","JMPARA014","AEROPUERTO-CASA DE GOBIERNO POR ALMAFUERTE: CASA DE GOBIERNO POR ALMAFUERTE",3
"2096","385","15A","JMPARA015","ORO VERDE (Escuela Alberdi)-PARANÁ (Casa de Gobierno): ORO VERDE (Escuela Alberdi)",3
"2094","385","15A","JMPARA015","ORO VERDE (Escuela Alberdi)-PARANÁ (Casa de Gobierno): PARANÁ (Casa de Gobierno)",3
"2097","385","15B","JMPARA015","ORO VERDE (Inta)-PARANÁ (Casa de Gobierno): ORO VERDE (Inta)",3
"2095","385","15B","JMPARA015","ORO VERDE (Inta)-PARANÁ (Casa de Gobierno): PARANÁ (Casa de Gobierno)",3
"2098","386","16","JMPARA016","B° P. MAYOR-Bº HERNANDARIAS: B° HERNANDARIAS",3
"2099","386","16","JMPARA016","B° P. MAYOR-Bº HERNANDARIAS: B° P. MAYOR",3
"2100","385","17","JMPARA017","ORO VERDE-COLONIA AVELLANEDA: COLONIA AVELLANEDA",3
"2101","385","17","JMPARA017","ORO VERDE-COLONIA AVELLANEDA: ORO VERDE",3
"2102","385","20","JMPARA020","SAN BENITO-PARANÁ (Barrio Mercantil): PARANÁ (Barrio Mercantil)",3
"2103","385","20","JMPARA020","SAN BENITO-PARANÁ (Barrio Mercantil): SAN BENITO",3
"2104","385","22A","JMPARA022","SAN BENITO-PARANÁ (Casa de Gobierno): PARANÁ (Casa de Gobierno)",3
"2109","385","22A","JMPARA022","SAN BENITO-PARANÁ (Casa de Gobierno): SAN BENITO",3
"2110","385","22B","JMPARA022","COLONIA AVELLANEDA-: COLONIA AVELLANEDA",3
"2105","385","22B","JMPARA022","COLONIA AVELLANEDA-: PARANÁ (Casa de Gobierno)",3
"2111","385","22C","JMPARA022","COLONIA AVELLANEDA (Barrio 400 Viviendas)-: COLONIA AVELLANEDA (Barrio 400 Viviendas)",3
"2106","385","22C","JMPARA022","COLONIA AVELLANEDA (Barrio 400 Viviendas)-: PARANÁ (Casa de Gobierno)",3
"2112","385","22D","JMPARA022","COLONIA AVELLANEDA-PARANÁ (por Acceso Norte) x Acceso Norte: COLONIA AVELLANEDA",3
"2107","385","22D","JMPARA022","COLONIA AVELLANEDA-PARANÁ (por Acceso Norte) x Acceso Norte: PARANÁ (por Acceso Norte)",3
"2108","385","22E","JMPARA022","SAUCE MONTRULL-PARANÁ (por Acceso Norte) x Acceso Norte: PARANÁ (por Acceso Norte)",3
"2113","385","22E","JMPARA022","SAUCE MONTRULL-PARANÁ (por Acceso Norte) x Acceso Norte: SAUCE MONTRULL",3
"2114","385","23","JMPARA023","EL BRETE - CASA DE GOBIERNO: CASA DE GOBIERNO",3
"2115","385","23","JMPARA023","EL BRETE - CASA DE GOBIERNO: EL BRETE",3
"2116","385","24","JMPARA024","VILLA FONTANA-Casa de Gobierno: Casa de Gobierno",3
"2117","385","24","JMPARA024","VILLA FONTANA-Casa de Gobierno: VILLA FONTANA",3
"33","128","580A","JMQUIL580","Jalon: Ramal Jalon - IDA",3
"34","128","580A","JMQUIL580","Jalon: Ramal Jalon - VUELTA",3
"61","102","585A","JMQUIL585","Ramal Rojo: Ramal Rojo - IDA",3
"62","102","585A","JMQUIL585","Ramal Rojo: Ramal Rojo - VUELTA",3
"63","102","585B","JMQUIL585","Ramal Verde: Ramal Verde - IDA",3
"64","102","585B","JMQUIL585","Ramal Verde: Ramal Verde - VUELTA",3
"2119","366","011A","JMSCDB011","TERMINAL - COL. SUIZA (X BEVERAGGI): COL. SUIZA (X BEVERAGGI) - TERMINAL",3
"2118","366","011A","JMSCDB011","TERMINAL - COL. SUIZA (X BEVERAGGI): TERMINAL - COL. SUIZA (X BEVERAGGI)",3
"2124","366","10A","JMSCDB10","TERMINAL - COL. SUIZA (X BEVERAGGI): COL. SUIZA (X BEVERAGGI) - TERMINAL",3
"2120","366","10A","JMSCDB10","TERMINAL - COL. SUIZA (X BEVERAGGI): TERMINAL - COL. SUIZA (X BEVERAGGI)",3
"2125","366","10B","JMSCDB10","TERMINAL - COL SUIZA - BAHÍA LÓPEZ: BAHÍA LÓPEZ - PTO. PANORÁMICO - TERMINAL",3
"2121","366","10B","JMSCDB10","TERMINAL - COL SUIZA - BAHÍA LÓPEZ: TERMINAL - COL SUIZA - BAHÍA LÓPEZ",3
"2126","366","10C","JMSCDB10","TERMINAL - PTO. PANORÁMICO - COL. SUIZA: COL. SUIZA - PTO. PANORÁMICO - TERMINAL",3
"2122","366","10C","JMSCDB10","TERMINAL - PTO. PANORÁMICO - COL. SUIZA: TERMINAL - PTO. PANORÁMICO - COL. SUIZA",3
"2127","366","10D","JMSCDB10","TERMINAL - PTO PANORÁMICO - COL. SUIZA - BAHÍA LÓPEZ - TERMINAL: BAHÍA LÓPEZ - PTO. PANORÁMICO - TERMINAL",3
"2123","366","10D","JMSCDB10","TERMINAL - PTO PANORÁMICO - COL. SUIZA - BAHÍA LÓPEZ - TERMINAL: TERMINAL-PTO PANORÁMICO-COL. SUIZA-BAHÍA LÓPEZ",3
"2130","366","13A","JMSCDB13","KM 18 - COL. SUIZA (POR BEVERAGGI): COL. SUIZA - PTO. PANORÁMICO - KM 18",3
"2128","366","13A","JMSCDB13","KM 18 - COL. SUIZA (POR BEVERAGGI): KM 18 - COL. SUIZA (POR BEVERAGGI)",3
"2131","366","13B","JMSCDB13","TERMINAL - COL. SUIZA (X BEVERAGGI): COL. SUIZA - PTO. PANORÁMICO - TERMINAL",3
"2129","366","13B","JMSCDB13","TERMINAL - COL. SUIZA (X BEVERAGGI): TERMINAL - COL. SUIZA (X BEVERAGGI)",3
"2134","366","13-22A","JMSCDB13-22","TERMINAL - PENÍNSULA SP: PENÍNSULA SP - TERMINAL",3
"2132","366","13-22A","JMSCDB13-22","TERMINAL - PENÍNSULA SP: TERMINAL - PENÍNSULA SP",3
"2133","366","13-22B","JMSCDB13-22","PENÍNSULA - COL. SUIZA: COL. SUIZA - PENÍNSULA",3
"2136","366","20","JMSCDB20","TERMINAL - LLAO LLAO: LLAO LLAO - TERMINAL",3
"2135","366","20","JMSCDB20","TERMINAL - LLAO LLAO: TERMINAL - LLAO LLAO",3
"2138","366","21","JMSCDB21","TERMINAL - B° COVIVAR (X B° 2 DE AGOSTO): B° COVIVAR - TERMINAL",3
"2137","366","21","JMSCDB21","TERMINAL - B° COVIVAR (X B° 2 DE AGOSTO): TERMINAL - B° COVIVAR (X B° 2 DE AGOSTO)",3
"2141","366","22A","JMSCDB22","PENÍNSULA - KM 20: KM 20 - PENÍNSULA",3
"2139","366","22A","JMSCDB22","PENÍNSULA - KM 20: PENÍNSULA - KM 20",3
"2140","366","22B","JMSCDB22","CIRCUITO CHICO - PENÍNSULA: CIRCUITO CHICO - PENÍNSULA",3
"2142","366","22B","JMSCDB22","CIRCUITO CHICO - PENÍNSULA: PENÍNSULA - CIRCUITO CHICO",3
"2144","366","30","JMSCDB30","CENTRO - ALTO: ALTO - CENTRO",3
"2143","366","30","JMSCDB30","CENTRO - ALTO: CENTRO - ALTO",3
"2146","366","31","JMSCDB31","CENTRO - B° VIVERO: B° VIVERO - CENTRO",3
"2145","366","31","JMSCDB31","CENTRO - B° VIVERO: CENTRO - B° VIVERO",3
"2148","366","40","JMSCDB40","CENTRO - B° PILAR II: B° PILAR II - CENTRO",3
"2147","366","40","JMSCDB40","CENTRO - B° PILAR II: CENTRO - B° PILAR II",3
"2149","366","41","JMSCDB41","CENTRO - V° LOS COIHUES (X V° LAGO GUTIÉRREZ): CENTRO - V° LOS COIHUES (X V° LAGO GUTIÉRREZ)",3
"2150","366","41","JMSCDB41","CENTRO - V° LOS COIHUES (X V° LAGO GUTIÉRREZ): V° LOS COIHUES (X V° LAGO GUTIÉRREZ) - CENTRO",3
"2151","366","50A","JMSCDB50","ALTO - V° LOS COIHUES - V° LAGO GUTIÉRREZ: ALTO - V° LOS COIHUES - V° LAGO GUTIÉRREZ",3
"2154","366","50A","JMSCDB50","ALTO - V° LOS COIHUES - V° LAGO GUTIÉRREZ: V° LAGO GUTIÉRREZ - ALTO",3
"2152","366","50B","JMSCDB50","ALTO - V° LAGO GUTIÉRREZ: ALTO - V° LAGO GUTIÉRREZ",3
"2155","366","50B","JMSCDB50","ALTO - V° LAGO GUTIÉRREZ: V° LAGO GUTIÉRREZ - V° LOS COIHUES - ALTO",3
"2153","366","50C","JMSCDB50","ALTO - V° LOS COIHUES - V° LAGO GUTIÉRREZ: ALTO - V° LOS COIHUES - V° LAGO GUTIÉRREZ",3
"2156","366","50C","JMSCDB50","ALTO - V° LOS COIHUES - V° LAGO GUTIÉRREZ: V° LOS COIHUES - ALTO",3
"2157","366","51","JMSCDB51","ALTO - KM 18: ALTO - KM 18",3
"2158","366","51","JMSCDB51","ALTO - KM 18: KM 18 - ALTO",3
"2161","366","55","JMSCDB55","TERMINAL - C° CATEDRAL: C° CATEDRAL - TERMINAL",3
"2159","366","55","JMSCDB55","TERMINAL - C° CATEDRAL: TERMINAL - C° CATEDRAL",3
"2162","366","55B","JMSCDB55","TERMINAL - C° CATEDRAL: C° CATEDRAL - TERMINAL",3
"2160","366","55B","JMSCDB55","TERMINAL - C° CATEDRAL: TERMINAL - C° CATEDRAL",3
"2164","366","60","JMSCDB60","B° MUTISIAS - CENTRO - ALTO: ALTO - CENTRO - B° MUTISIAS",3
"2163","366","60","JMSCDB60","B° MUTISIAS - CENTRO - ALTO: B° MUTISIAS - CENTRO - ALTO",3
"2169","366","61A","JMSCDB61","B° SAN FRANCISCO - B° FRUTILLAR: B° FRUTILLAR - B° SAN FRANCISCO",3
"2165","366","61A","JMSCDB61","B° SAN FRANCISCO - B° FRUTILLAR: B° SAN FRANCISCO - B° FRUTILLAR",3
"2170","366","61B","JMSCDB61","CENTRO - B° PILAR II: B° PILAR - CENTRO",3
"2166","366","61B","JMSCDB61","CENTRO - B° PILAR II: CENTRO - B° PILAR II",3
"2171","366","61C","JMSCDB61","CENTRO - B° FRUTILLAR: B° PILAR - CENTRO",3
"2167","366","61C","JMSCDB61","CENTRO - B° FRUTILLAR: CENTRO - B° FRUTILLAR",3
"2168","366","61D","JMSCDB61","CENTRO - B° FRUTILLAR: CENTRO - B° FRUTILLAR",3
"2172","366","61D","JMSCDB61","CENTRO - B° FRUTILLAR: CENTRO - B° FRUTILLAR",3
"2173","366","70","JMSCDB70","B° SAN FRANCISCO IV - UNIVERSIDAD: B° SAN FRANCISCO IV - UNIVERSIDAD",3
"2174","366","70","JMSCDB70","B° SAN FRANCISCO IV - UNIVERSIDAD: UNIVERSIDAD - B° SAN FRANCISCO IV",3
"2183","366","71-81A","JMSCDB71-81","TERMINAL - B° UNIÓN: B° UNIÓN - TERMINAL",3
"2175","366","71-81A","JMSCDB71-81","TERMINAL - B° UNIÓN: TERMINAL - B° UNIÓN",3
"2176","366","71-81B","JMSCDB71-81","ADUANA - B° UNIÓN: ADUANA - B° UNIÓN",3
"2184","366","71-81B","JMSCDB71-81","ADUANA - B° UNIÓN: B° UNIÓN - ADUANA",3
"2177","366","71-81C","JMSCDB71-81","B° COSTA DEL SOL - B° UNIÓN: B° COSTA DEL SOL - B° UNIÓN",3
"2185","366","71-81C","JMSCDB71-81","B° COSTA DEL SOL - B° UNIÓN: B° UNIÓN - B° COSTA DEL SOL",3
"2178","366","71-81D","JMSCDB71-81","B° UNIÓN - B° COSTA DEL SOL (X B° MALVINAS): B° COSTA DEL SOL - B° UNIÓN",3
"2186","366","71-81D","JMSCDB71-81","B° UNIÓN - B° COSTA DEL SOL (X B° MALVINAS): B° UNIÓN - B° COSTA DEL SOL (X B° MALVINAS)",3
"2179","366","71-81E","JMSCDB71-81","B° UNIÓN - B° COSTA DEL SOL (X B° MALVINAS Y RUTA): B° UNIÓN - B° COSTA DEL SOL (X B° MALVINAS Y RUTA)",3
"2180","366","71-81E","JMSCDB71-81","B° UNIÓN - B° COSTA DEL SOL (X B° MALVINAS Y RUTA): B° UNIÓN - B° COSTA DEL SOL (X B° MALVINAS Y RUTA)",3
"2181","366","71-81F","JMSCDB71-81","B° UNIÓN - B° COSTA DEL SOL (X B° N.HUE Y B° MALVINAS): B° COSTA DEL SOL - B° UNIÓN",3
"2187","366","71-81F","JMSCDB71-81","B° UNIÓN - B° COSTA DEL SOL (X B° N.HUE Y B° MALVINAS): B° UNIÓN - B° COSTA DEL SOL (X B° N.HUE Y B° MALV)",3
"2182","366","71-81G","JMSCDB71-81","B° UNIÓN - B° COSTA DEL SOL (X B° N.HUE): B° COSTA DEL SOL - B° UNIÓN",3
"2188","366","71-81G","JMSCDB71-81","B° UNIÓN - B° COSTA DEL SOL (X B° N.HUE): B° UNIÓN - B° COSTA DEL SOL (X B° N.HUE)",3
"2190","366","72","JMSCDB72","CENTRO - AEROPUERTO: AEROPUERTO - CENTRO",3
"2189","366","72","JMSCDB72","CENTRO - AEROPUERTO: CENTRO - AEROPUERTO",3
"2192","366","80","JMSCDB80","CENTRO - B° MALVINAS: B° MALVINAS - CENTRO",3
"2191","366","80","JMSCDB80","CENTRO - B° MALVINAS: CENTRO - B° MALVINAS",3
"2195","366","81A","JMSCDB81","CENTRO - B° 400 VIVIENDAS - B° UNIÓN: CENTRO - B° 400 VIVIENDAS - B° UNIÓN",3
"2193","366","81A","JMSCDB81","CENTRO - B° 400 VIVIENDAS - B° UNIÓN: CENTRO - B° 400 VIVIENDAS - B° UNIÓN",3
"2196","366","81B","JMSCDB81","B° UNIÓN - B° MALVINAS - CENTRO: B° UNIÓN - B° MALVINAS - CENTRO",3
"2194","366","81B","JMSCDB81","B° UNIÓN - B° MALVINAS - CENTRO: CENTRO - B° MALVINAS - B° UNIÓN",3
"2197","366","82","JMSCDB82","B° 400 VIVIENDAS - B° EL CÓNDOR: B° 400 VIVIENDAS - B° EL CÓNDOR",3
"2198","366","82","JMSCDB82","B° 400 VIVIENDAS - B° EL CÓNDOR: B° EL CÓNDOR-B° SAN FRANCISCO IV-B° 400 VIVIENDAS",3
"2199","366","84","JMSCDB84","CENTRO - NAHUEL HUE: CENTRO - NAHUEL HUE",3
"2200","366","84","JMSCDB84","CENTRO - NAHUEL HUE: NAHUEL HUE - CENTRO",3
"1133","141","707AZU","JMSIDR707","Azul: a Boulogne - Martinez - S.Isidro",3
"1132","141","707AZU","JMSIDR707","Azul: a S.Isidro - Boulogne",3
"1137","141","707NAR","JMSIDR707","Naranja: X Thames - S.Isidro",3
"1136","141","707NAR","JMSIDR707","Naranja: X Thames - V.Adelina",3
"1140","141","707R8A","JMSIDR707","Ramal 8 - Rojo: a Boulogne",3
"1142","141","707R8B","JMSIDR707","Ramal 8 - Blanco: a Martinez",3
"1141","141","707R8B","JMSIDR707","Ramal 8 - Blanco: a V.Adelina x700",3
"1138","141","707ROJ","JMSIDR707","Rojo: a Boulogne - S.Isidro",3
"1139","141","707ROJ","JMSIDR707","Rojo: a S.Isidro - Martinez - V.Adelina",3
"1134","141","707VER","JMSIDR707","Verde: Martinez - S.Isidro - Boulogne - IDA",3
"1135","141","707VER","JMSIDR707","Verde: Martinez - S.Isidro - Boulogne - VUELTA",3
"1211","132","740G","JMSMIG740","Ramal 13: Ramal 13 - IDA",3
"1212","132","740G","JMSMIG740","Ramal 13: Ramal 13 - VUELTA",3
"1213","132","740H","JMSMIG740","Ramal 14: Ramal 14 - IDA",3
"1214","132","740H","JMSMIG740","Ramal 14: Ramal 14 - VUELTA",3
"1215","132","740I","JMSMIG740","Ramal 17: Ramal 17 - IDA",3
"1216","132","740I","JMSMIG740","Ramal 17: Ramal 17 - VUELTA",3
"1217","132","740J","JMSMIG740","Ramal 21: Ramal 21 - IDA",3
"1218","132","740J","JMSMIG740","Ramal 21: Ramal 21 - VUELTA",3
"1219","132","740K","JMSMIG740","Ramal 49: Ramal 49 - IDA",3
"1220","132","740L","JMSMIG740","Ramal 54: Ramal 54 - IDA",3
"1221","132","740L","JMSMIG740","Ramal 54: Ramal 54 - VUELTA",3
"853","146","720A","JMTIGR720","Benavidez x Ruta 27 y Ruta 9: a Benavidez x Ruta 27 y Ruta 9 - IDA",3
"854","146","720A","JMTIGR720","Benavidez x Ruta 27 y Ruta 9: a Benavidez x Ruta 27 y Ruta 9 - VUELTA",3
"855","146","720B","JMTIGR720","R. Rojas - Las Tunas: a Las Tunas",3
"856","146","720B","JMTIGR720","R. Rojas - Las Tunas: a R. Rojas",3
"867","146","720C","JMTIGR720","Ford - Junin - Canal: Ford - Junin - Canal - IDA",3
"868","146","720C","JMTIGR720","Ford - Junin - Canal: Ford - Junin - Canal - VUELTA",3
"869","146","720D","JMTIGR720","Almirante Brown x San Pablo: a Almirante Brown x San Pablo - IDA",3
"870","146","720D","JMTIGR720","Almirante Brown x San Pablo: a Almirante Brown x San Pablo - VUELTA",3
"871","146","720E","JMTIGR720","Carupá - Soeva: a  Pte. Saavedra",3
"872","146","720E","JMTIGR720","Carupá - Soeva: a Est. Garí­n",3
"873","146","720F","JMTIGR720","Chile: Chile - IDA",3
"874","146","720F","JMTIGR720","Chile: Chile - VUELTA",3
"939","146","720G","JMTIGR720","Almirante Brown: a Almirante Brown - IDA",3
"940","146","720G","JMTIGR720","Almirante Brown: a Almirante Brown - VUELTA",3
"942","146","720H","JMTIGR720","Canal - Ford x Ruta 27: a Canal",3
"941","146","720H","JMTIGR720","Canal - Ford x Ruta 27: a Ford x Ruta 27",3
"990","146","720I","JMTIGR720","Canal - Bº El Arco: a B° El Arco",3
"991","146","720I","JMTIGR720","Canal - Bº El Arco: a Canal",3
"994","146","720J","JMTIGR720","Benavidez - Bº Las Mascotas: a  B° El Arco",3
"995","146","720J","JMTIGR720","Benavidez - Bº Las Mascotas: a Canal",3
"997","146","720K","JMTIGR720","Canal - Villa La Ñata: a Canal",3
"996","146","720K","JMTIGR720","Canal - Villa La Ñata: a Villa LaÑata",3
"677","142","721A","JMTIGR721","Ruta 197 y Colombia - Chubut y Tuyuti: a Chubut y Tuyuti",3
"678","142","721A","JMTIGR721","Ruta 197 y Colombia - Chubut y Tuyuti: a Ruta 197 y Colombia",3
"679","142","721B","JMTIGR721","Ruta 197 y Colombia - Chubut y Tuyuti: a Chubut y Tuyuti",3
"680","142","721B","JMTIGR721","Ruta 197 y Colombia - Chubut y Tuyuti: a Ruta 197 y Colombia",3
